SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
COc1cc(C=NNc2ccc(cc2N(=O)=O)S(=O)(=O)Nc2ccccc2C(O)=O)ccc1O,ippidb,3.254,6,4,9,3,486.462,4.6
CSc1ncc(C(=O)O)c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)n1,timbal,3.9586,8,4,9,3,522.37,4.49485002168009
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)\N=C/3\C(\C(=C3O)O)=N\C4CC4,timbal,2.5872,6,4,7,4,489.315,8.82390874094432
NCCc1c2Nc3ccccc3c4ccnc(c5OCSc15)c24,timbal,3.8125,2,2,2,5,321.405,4.23210238398191
CC1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cc(C)c(O)c(C)c1,ippidb,4.09884,3,3,1,4,340.448,5.4894549898
CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N1CCN(CC1)S(=O)(=O)C(C)C)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,7.4315,4,2,7,5,697.607,7.0
Cc1cc(\C=C\c2cccc(c2)C(=O)Oc3ccccc3[N+](=O)[O-])cc(C)c1O,timbal,5.30684,3,1,5,3,389.407,5.6458915608526
Cc1ccccc1NC(=O)Nc2ccc(cc2)C(=O)N[C@H](CCCCNC(=O)\C=C\c3cccnc3)C(=O)N[C@H](CCCC(=O)O)C(=O)NC4(CCCCC4)C(=O)N,timbal,4.17642,9,8,20,4,796.926,10.4294570601181
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccnc3CCCc23)cc1,ippidb,5.4498,1,3,6,5,368.484,8.0
O=C1NC(=O)\C(=C\c2ccccc2)\C(=O)N1c3ccccc3,timbal,2.353,3,1,2,3,292.294,5.65757731917779
CC(C)(C)OC(=O)Cc1ccc(Cl)cc1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,7.5493,6,1,6,5,586.495,8.3
OC[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CCCN2C1=O)C(=O)O)NC(=O)C3CCNCC3,timbal,-2.0967,7,7,4,3,517.63,5.33724216831843
FC(F)(F)c1c(Sc2ccccc2OCc2cccs2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,7.3879,3,1,7,4,573.58,7.96
OC(=O)CN(CC(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c3ccc(F)cc3,timbal,3.5989,9,3,13,3,613.447,8.0
NC(=N)c1ccc(cc1)N2CCC3(CCC(CC3)C(=O)NCCCC(=O)O)CC2,timbal,2.72847,3,4,7,3,400.523,5.30102999566398
COc1ccccc1c2ccc(C[C@H](NC(=O)C3CCC(=O)N3)C(=O)O)cc2,timbal,1.7527,5,3,7,3,382.416,8.55284196865778
CCC[C@@H](N1[C@@H]([C@@H](O[C@@H](Cc2ccc(F)cc2)C1=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(O)=O,ippidb,6.6383,5,2,8,4,530.423,5.5376020021
CC(C)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NC12CC3CC(CC(C3)(C1)NCC(=O)O)C2,timbal,2.9298,5,5,12,4,494.677,4.52432881167557
CNC(=O)CN1c2ccc(I)cc2C(=O)N([C@@H](C(O)=O)c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)C1=O,ippidb,4.7,5,3,6,4,652.272,5.48
Oc1ccc(C=NNC(=O)c2ccncc2)c(O)c1,ippidb,1.2567,4,3,3,2,257.249,5.4
OC(=O)CNC1CCC2(CC1)CCN(CC2)c3ccncc3,timbal,2.285,3,2,4,3,303.406,6.79588001734408
OC(=O)[C@@H]1CC[C@H](CC1)OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)N4CCc5ccccc45)c(Cl)c3,timbal,5.0761,6,3,7,5,558.05,7.08092190762393
C(Cc1c[nH]c2ncccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,4.3561,2,4,6,4,329.407,5.52
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@@H](N=C(N)N)C(C)(C)C,timbal,1.091,4,4,8,2,491.592,5.04575749056068
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1cccs1)C(O)=O)C(=O)c1cc2ccccc2o1,ippidb,3.92264,5,4,7,5,545.617,8.3
COc1cccc(OC)c1c2ccc(CC(Nc3cc(Cl)cc(Cl)c3)C(=O)O)cc2,timbal,5.7854,4,2,8,3,446.33,5.18775530319963
CC(C)C[C@H]1N[C@H]([C@H](c2ccc(Cl)cc2)[C@@]11C(=O)Nc2cc(Cl)ccc12)C(=O)N(C)C,ippidb,4.4418,2,3,4,4,460.405,5.17
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2cccc(c2)C(=O)NCc2ccccc2)c1=O,ippidb,5.2163,4,3,5,6,542.521,6.92
CCC1NC(=O)c2cccc(CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)N(C)C1=O)c2,timbal,-2.2189,7,8,7,2,560.612,8.63827216398241
CCOc1cc(\C=C/2\S\C(=N/c3ccc(cc3)C(=O)O)\N(C)C2=O)ccc1O,timbal,3.7229,5,3,5,3,398.44,6.61978875828839
Cc1noc(C)c1-c1ccc(C)c(c1)S(=O)(=O)Nc1ccccc1,ippidb,4.06766,3,1,4,3,342.42,6.0
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1[C@H](C)CC[C@H]1C(=O)N1C[C@@H](N)[C@H](F)C1,ippidb,6.123,3,4,5,6,644.644,7.82
CCn1ccc2cccc(Sc3ccc(\C=C\C(=O)N4CCN(CC4)C(=O)C)cc3Cl)c12,timbal,5.1697,2,2,5,4,468.022,6.88605664769316
Cc1cc(F)ccc1Nc2oc3c(F)c(CC(=O)N4C[C@@H](F)C[C@H]4CO[C@@H]5CC[C@H](CC5)C(=O)O)ccc3n2,timbal,5.29952,8,3,8,5,545.558,7.92081875395238
NC(=N)c1ccc(cc1)N2CCC3(CCN(CC3)C(=O)CCCCC(=O)O)C2=O,timbal,1.96117,4,4,7,3,400.479,5.46852108295774
CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2F)[C@@]13C(=O)Nc4cc(Cl)ccc34)C(=O)NCC[C@H](O)CO,timbal,3.7423,5,5,7,4,552.474,7.7851561519523
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NOC(CCCCNC3=NCCN3)C2)C(=O)O,timbal,0.32356,6,5,12,3,522.628,7.20760831050175
O=C1N(C(=Nc2ccccc12)CN3CCNCC3)c4ccccc4OCc5ccccc5,timbal,3.3699,3,2,6,5,426.52,4.64016451766011
CCOc1cc(Nc2ccnc3[C@H](O)CCCc23)ccc1NCCc1c[nH]c2cc(OC)ccc12,ippidb,5.7381,4,4,9,5,472.589,7.0
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCN(C)CC5,timbal,5.8358,1,3,4,5,515.51,5.92081875395238
NC(=N)NCCC[C@@H]1NC(=O)CC(=O)N[C@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)CNC1=O,timbal,-2.05863,6,8,8,2,489.533,6.03621217265444
OC(=O)CC1CCc2cc(NC(=O)CCC3CCNCC3)ccc2C1=O,timbal,2.6247,4,3,6,3,358.438,7.14874165128092
Cc1cc(cc(C)c1O)-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.46274,3,3,1,4,312.394,5.1951793213
Cn1ncc2c1nc(-c1cccc(c1)N(=O)=O)c1c2[nH]n(-c2cccc(F)c2)c1=O,ippidb,3.3148,4,2,3,5,404.361,8.4
Fc1cc(Br)ccc1N[C@@]1(Cc2cccc(Cl)c2)C(=O)Nc2cc(Cl)ccc12,ippidb,6.3972,2,2,4,4,480.164,8.43
NC(=N)c1ccc(COc2ccc3CC(CC(=O)O)CCc3c2)cc1,timbal,3.12927,3,3,6,3,338.407,6.58502665202918
CCCCS(=O)(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(CC2)c3ccncc3)C(=O)O,timbal,2.2435,6,3,10,3,480.631,7.63827216398241
OC1(N(CCc2ccccc2)C(=O)c3ccccc13)c4ccc(Cl)cc4,timbal,4.2319,2,2,4,4,363.844,5.14266750356873
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1ncccc21)C(O)=O,ippidb,4.9699,7,4,6,5,581.044,7.2839966564
CN(C)CCNC(=O)c1cc(Cl)cc(c1)-n1c(nc(-c2nnn[nH]2)c1-c1cccc(Cl)c1F)C1CCCCC1,ippidb,5.5044,6,5,8,5,571.488,7.32
CCC1=C(C(=O)N2CCC[C@@]12Cc1ccc(Br)cc1)c1cc(Cl)cc(Cl)c1,ippidb,6.537,1,1,4,4,465.218,6.97
CN1N=CC=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2,timbal,3.1798,5,2,6,3,446.29,6.44369749923271
OCc1oc(cc1)c2nn(Cc3ccccc3)c4ccccc24,timbal,3.8369,2,1,4,4,304.349,4.86012091359876
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1csc(n1)N1CCN(CC1)C(C)=O,ippidb,6.772,2,1,5,4,505.631,5.52
CC(C)(C)OC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(C(O)=O)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,7.7544,7,1,6,4,565.444,8.82
COc1ccc(cc1S(=O)(=O)N[C@@H]1CCCNC1)-c1c(C)noc1C,ippidb,1.99734,4,2,5,3,365.455,5.0
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OC(=O)c3ccccc3)cc2)C(=O)O,timbal,1.9391,6,3,7,3,442.493,6.76955107862173
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C[C@@H](CNC4NC=CN4)N(C3)C(=O)OCc5ccccc5)C2)C(=O)O,timbal,0.92296,8,7,12,5,669.761,5.03621217265444
CC(C)c1cccc(C(C)C)c1N2C(=O)c3c(F)ccc(F)c3C2=O,timbal,5.0122,4,0,3,3,343.373,5.10790539730952
OC(=O)CC1CCc2cc(NCCCC3CCNCC3)ccc2C1=O,timbal,3.0981,3,3,7,3,344.455,6.21467016498923
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n4nc(C)cc4C,timbal,3.98234,6,2,7,4,540.407,7.61978875828839
NC(=N)NC(=N)Nc1ccc(Cl)cc1Cl,timbal,1.82314,0,5,1,1,246.101,4.17457388223218
CCOc1ccc(cc1)\N=C(/c1nnn[nH]1)c1c(O)c2ccccc2n(C)c1=O,ippidb,2.325,6,4,5,4,390.403,4.56
CC\N=C(/N)\c1ccc(cc1)N2CCC3(CCN(CC3)C(=O)CCCC(=O)O)C2=O,timbal,2.0122,4,3,7,3,414.506,5.12291674334935
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)OCc3ccccc3)C(=O)O)cc2,timbal,2.378,7,2,8,3,437.452,6.24412514432751
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(Cl)c(c2)C(O)=O)c1=O,ippidb,4.6379,5,3,3,5,487.825,8.15
CC1=CN(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)C(=O)N=C1N3CCC(CNc4nc5ccccc5[nH]4)CC3,timbal,3.13612,7,5,10,5,559.627,5.69897000433602
CC(C)(C)C[C@H]1N(O)[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NCC[C@H](O)CO,ippidb,3.983,7,5,7,4,586.463,5.69
Fc1ccccc1C(=O)NC(=O)NC2c3ccccc3c4ccccc24,timbal,4.0351,3,2,2,4,346.361,6.79860287567955
OCc1cc(Nc2ccc(NCCc3c[nH]c4cc(F)ccc34)cc2)ccn1,ippidb,4.5925,3,4,7,4,376.435,6.0
C[C@@H]1CCCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,3.1061,3,3,5,3,328.412,4.55
CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C=C)cc2n1,ippidb,5.3423,4,2,7,4,441.51,6.62
O[C@@H]1CCCc2c(Nc3ccc(NCCc4c[nH]c5ccccc45)cc3)ccnc12,ippidb,5.3308,2,4,6,5,398.51,7.1
OC(=O)[C@H](CCCCCCCc1ccc2CCCNc2n1)NS(=O)(=O)Cc3ccccc3,timbal,3.8956,5,3,13,3,459.612,7.46218090492673
Cc1ccc(cc1)S(=O)(=O)Nc2sc(Cc3ccccc3)c(C)c2C(=O)N,timbal,3.85544,3,2,6,3,400.525,5.67778070526608
Nc1cc(C[C@H](NS(=O)(=O)c2cccc(c2)C(F)(F)F)C(=O)O)ccc1OCCCCNC3=NCCCN3,timbal,2.3597,5,5,12,3,557.595,6.99567862621736
NC(=N)c1ccc(cc1)N2CCC3(CCN(CC3)C(=O)NCCC(=O)O)C2=O,timbal,0.97387,4,5,5,3,387.44,8.39794000867204
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cccc(Cl)c1Cl,ippidb,3.9004,3,3,5,3,377.227,5.2
CCOc1cc(ccc1C1=N[C@H]([C@H](N1C(=O)N1CCC(CC1)N1CCCC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,ippidb,8.9146,2,3,6,6,647.691,7.62
CC(=O)c1ccc(cc1)N=Nc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,ippidb,7.7987,1,0,8,5,499.574,4.92
OC(=O)CC(NC(=O)CNC(=O)CCCNc1ccccn1)c2cccc(c2)[N+](=O)[O-],timbal,1.6303,5,4,12,2,429.433,7.3767507096021
NC(=O)Cc1ccc(Cl)cc1-n1c(cc(C(O)=O)c1-c1cccc(Cl)c1)-c1ccccc1,ippidb,5.8441,3,2,6,4,465.336,6.77
CS(=O)(=O)c1nc(c[nH]1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc2ccoc2c1)C(O)=O,ippidb,2.6777,8,6,8,5,648.481,7.52
OC(=O)[C@H](CCCCCCCc1ccc2CCCNc2n1)NS(=O)(=O)CC3CCCCC3,timbal,4.2757,5,3,13,3,465.66,7.74232142513082
COC(=O)c1ccc(NC(=O)c2ccc(NC(=O)c3ccc(c(OCc4ccccc4)n3)N(=O)=O)c(OCc3ccccc3)n2)c(OCCCN)n1,ippidb,4.9566,10,3,16,5,707.7,6.1157712304
CN1Cc2cc(ccc2NC1=O)S(=O)(=O)N3CCCC3,timbal,1.4484,3,2,2,3,295.364,5.31875876262441
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)N3C=CN(Cc4ccccc4)C3=O)C(=O)O,timbal,2.3683,5,2,8,4,449.507,8.38721614328026
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@H]1CO,ippidb,6.3981,3,1,6,4,473.564,6.17
OC(=O)[C@H](Cc1ccc(NC(=O)c2nccc3ccccc23)cc1)NC(=O)C4(CCCC4)c5ccccc5,timbal,5.111,5,3,8,5,507.59,5.88605664769316
COc1cccc(C[C@@H]2O[C@H]([C@H](N(C)C2=O)c2ccc(Br)cc2)c2ccc(Br)cc2)c1,ippidb,6.1025,3,1,5,4,545.271,5.6777807053
NC(=N)NCCC[C@@H]1NC(=O)N(CC(=O)NCC(NC(=O)c2ccc3ccccc3c2)C(=O)O)C1=O,timbal,-0.67733,6,8,11,3,497.512,6.69897000433602
Oc1c(C(=O)NNS(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]c2ccccc12,ippidb,1.6195,5,4,4,3,438.259,6.1674910873
OC(=O)C[C@@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3ccc(Cl)s3,timbal,3.0519,4,4,8,3,456.008,10.0
CCOc1ccccc1C(=O)C2=C(O)C(=O)N(CCCOC)C2c3ccc(c(F)c3)C(F)(F)F,timbal,4.858,6,2,9,3,481.442,5.30102999566398
CN(C)\C=N\CCCNC(=O)c1cnn(c2nc(cs2)c3cccc(c3)C(F)(F)F)c1C(F)(F)F,timbal,4.7432,3,2,8,3,518.487,4.80687540164554
CC[C@@H]1CC[C@H](N1C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N1CCN(CC1)C(C)=O,ippidb,6.6962,3,4,6,6,682.718,7.7
Cc1c2cc(c(cc2cc(n1)c3ccc4ccccc4c3)OC)OC,timbal,5.38062,3,0,3,4,329.399,4.23657200643706
OC1CNC(=NC1)Nc2cncc(c2)C(=O)NCC(=O)N[C@H](CC(=O)O)c3cc(Br)cc(Cl)c3O,timbal,0.9971,7,7,8,3,569.8,9.0
Oc1cc2oc(cc(=O)c2c(O)c1O)-c1ccccc1,ippidb,2.5768,4,3,1,3,270.24,5.57
COc1ccc2[nH]cc(CCNc3ccc(Nc4ccnc5ccccc45)cc3)c2c1,ippidb,6.1229,2,3,7,5,408.505,6.8
N(N=C(N=Nc1ccccc1)/c1ccccc1)c1ccccc1,ippidb,5.2442,0,1,4,3,300.365,4.7
OCCCOC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Br)cc4,timbal,4.6134,3,2,8,4,497.345,5.85387196432176
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4OC(CO)COc4c3)c(Cl)c2,timbal,3.3272,5,3,5,4,488.993,7.69897000433602
CN(C)C(=O)Oc1ccc(C[C@H](NC(=O)c2ccccc2)C(=O)O)cc1,timbal,2.1727,5,3,6,2,356.378,6.88605664769316
NC(=N)NCCC[C@@H]1NC(=O)c2cccc(CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O)c2,timbal,-2.05983,8,9,7,2,565.609,7.72124639904717
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CCCCC3C(=O)NCCCCC(=O)O)cc2,timbal,3.93372,5,5,10,3,494.592,7.49485002168009
OC(=O)CC(NC(=O)CNC(=O)CCCCNc1ccccn1)c2ccc(cc2)c3ccccc3,timbal,3.7792,5,4,13,3,474.561,5.57348873863543
OC(=O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,4.5757,5,3,6,6,421.493,5.50863830616573
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1,ippidb,3.8497,5,3,8,4,500.64,6.0
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N,timbal,-2.8117,14,11,24,1,814.787,5.09691001300806
C[C@H]1CN(C(=O)C2CC2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)S(C)(=O)=O,ippidb,3.2551,4,0,3,4,412.511,6.0809219076
CCN(CC)C1=C(N[C@@H](Cc2ccc(Oc3ncccn3)cc2)C(=O)O)C(=O)C1=O,timbal,1.8189,7,2,10,3,410.43,5.63827216398241
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4cncc5ccccc45)C(=O)O)cc2,timbal,5.5343,5,2,8,5,494.591,6.92081875395238
CCN(CC)C1=C(N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)C(=O)C1=O,timbal,4.1224,5,2,11,3,491.371,4.90657831483777
COc1cccc(OC)c1c2ccc(CC(Nc3ccccn3)C(=O)O)cc2,timbal,3.8736,5,2,8,3,378.428,6.21467016498923
CN1Cc2cc(NS(=O)(=O)c3ccccc3C(F)(F)F)ccc2NC1=O,timbal,3.4835,3,3,3,3,385.367,6.32790214206428
COC(=O)c1cc(ccn1)N1CCc2cc(NCCc3c[nH]c4ccccc34)ccc12,ippidb,4.6983,3,2,6,5,412.493,6.52
CCN(C1CN(C1)C(=O)OC(C)(C)C)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1,ippidb,7.7037,3,3,6,5,629.654,7.92
Nc1ccc(Sc2ccc3ccccc3c2Cl)c(Cl)c1,timbal,5.88,0,1,2,3,320.244,5.63827216398241
C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CSSC[C@H](NC1=O)C(=O)O)NC(=O)[C@@H](N)Cc3ccc(O)cc3,timbal,-0.7931,7,7,5,3,553.663,6.63827216398241
CN1CCN(CCCCN2c3ccc(I)cc3C(=O)N(Cc3ccc(Cl)cc3N)[C@@H](c3ccc(Cl)cc3)C2=O)CC1,ippidb,5.9381,2,4,8,5,706.456,5.25
COc1ccccc1N2C(=Nc3ccccc3C2=O)CN4CCN(CC4)C(=O)c5occc5,timbal,2.9453,4,2,5,5,444.491,5.48148606012211
OC(=O)c1[nH]cnc1C(=O)Nc1ccc(cc1)N(=O)=O,ippidb,1.2684,4,4,4,2,276.208,5.28
NC(=N)c1ccc(C(=O)Nc2ccc3C(=O)C(CC(=O)O)CCc3c2)c(c1)C(F)(F)F,timbal,3.46157,4,4,5,3,433.386,7.14266750356873
Fc1cccc(c1)-n1[nH]c2ccnc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,4.5387,3,2,2,4,373.309,5.89
CCCS(=O)(=O)c1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1C(=O)O,timbal,4.0254,9,4,11,3,581.434,7.04575749056068
CC(C)C[C@@H]1N2CC[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C2=O,timbal,-3.2541,7,8,8,2,524.579,9.09691001300806
COc1cc(nc(n1)c2ccc(NC(=O)CCl)cn2)C(F)(F)F,timbal,2.7433,5,1,4,2,346.696,5.45593195564972
OC(=O)CC(Cc1csc(CCCc2ccc3CCCNc3n2)n1)c4cnc(s4)C5CC5,timbal,5.2064,5,2,10,5,468.648,8.91364016932525
COc1ccc(cn1)C(CC(=O)O)Cc2cc(OCCc3ccc4CCCNc4n3)n(C)n2,timbal,2.9993,7,2,10,4,451.527,6.7851561519523
NC(=N)c1ccc(cc1)N2CC3(CCN(CC3)C(=O)NCCC(=O)O)CC2=O,timbal,0.97387,4,5,5,3,387.44,6.45593195564972
N\C(=N/CC=C)\c1ccc(cc1)C(=O)Nc2ccc3CCC(CC(=O)O)Cc3c2,timbal,3.4098,3,3,7,3,391.471,9.58502665202918
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1cccs1)C(O)=O)C(=O)c1ccc2CCOc2c1,ippidb,3.11134,6,4,7,5,547.633,7.89
OC(=O)C[C@H](NC(=O)C1CCCn2c(\C=C\C3CCNCC3)nnc12)c4cccnc4,timbal,1.8955,6,3,7,4,424.505,9.67778070526608
COc1ccc2c(CCc3cc(OC)ccc3[N+](=[N+]2[O-])[O-])c1,timbal,3.2384,2,0,2,3,300.314,4.98296666070122
COc1ccccc1-c1nc2sc3CN(C)CCc3c2c(=O)[nH]1,ippidb,2.6481,3,3,2,4,327.409,5.6073030467
N[C@@H](Cc1cc(I)c(c2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,ippidb,4.432,3,3,4,2,760.873,8.5228787453
COc1cc(CC(=O)N[C@@H](CC(C)C)c2cc(CCC(=O)O)on2)ccc1NC(=O)Nc3ccccc3C,timbal,5.09892,6,4,12,3,522.602,7.98716277529483
OC(=O)CC(CCC1CCN(CC1)C(=O)CCc2ccc3CCCNc3n2)c4ccc5OCOc5c4,timbal,4.3783,6,3,9,5,493.604,5.36031433875732
COc1ccc(Cl)cc1-c1c(nc(-c2ccc(C)c(C)c2)n1-c1cc(Cl)ccc1C)C(N)=O,ippidb,6.54586,3,1,5,4,480.395,5.74
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]3CCC(=O)N3Cc4ccccc4,timbal,4.5488,5,4,9,4,554.43,9.43179827593301
NC(=N)NCCC[C@@H]1NC(=O)N(CC(=O)NCC(NC(=O)NCc2ccccc2)C(=O)O)C1=O,timbal,-1.76113,6,9,12,2,476.494,6.24412514432751
COc1ccccc1S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2,timbal,2.4733,4,3,4,3,347.396,6.65757731917779
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3ccc(nc3)c4ccsc4,timbal,3.4605,5,4,9,4,498.649,9.43179827593301
CC(C)c1cn(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc(Cl)cc4)C(=O)O)nn1,timbal,4.4434,6,3,7,4,564.857,6.50863830616573
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n4ncc5ccccc45,timbal,4.5187,6,2,7,5,562.413,7.44369749923271
CN(C)CCC[C@](O)(c1ccccc1)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(O)=O)cc1,ippidb,6.2085,4,3,11,4,495.619,5.24
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CCC(=O)N)C(=O)N,timbal,-1.0372,10,8,16,2,640.631,6.0
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccccc2C(C)(C)C)c1=O,ippidb,5.5838,3,2,2,5,465.479,6.05
OP(=O)(O)Oc1ccc(Cc2oc(nc2C(=O)Nc3ccc(cc3)C4CCCCC4)c5ccccc5)cc1,timbal,6.7039,6,3,8,5,532.533,4.48148606012211
CN1CCN(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc(CO)c3)cc12,ippidb,4.2977,2,3,6,5,413.525,5.52
Cn1ncc2c1nc(-c1cccc(N)c1)c1c2[nH]n(-c2ccc(F)cc2)c1=O,ippidb,2.9888,4,3,2,5,374.379,6.4
COc1ccc(cc1OC)[C@@H](O)[C@@H](C)Oc2ccc(cc2O)[C@@H]3O[C@H]([C@H](C)[C@H]3C)c4ccc(O[C@H](C)[C@H](O)c5ccc(OC)c(OC)c5)c(OC)c4,timbal,7.5218,11,3,15,5,718.84,7.32790214206428
OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)NC(=O)Nc1ccc(cc1)N1CCOCC1,ippidb,4.3846,8,3,5,6,638.46,7.06
COc1cccc(OC)c1c2ccc(CC(Nc3ccc(cn3)C(=O)N4CCCC4)C(=O)O)cc2,timbal,4.1096,6,3,9,4,475.545,7.63827216398241
