SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
FC(F)(F)c1nc2CN(CCc2c(NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)n1)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,9.2279,7,5,16,8,1038.603,6.63
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1ncnc2cc(ccc12)N1CCN(CC2=C(CCC(C)(C)C2)c2ccc(Cl)cc2)CC1,ippidb,9.6879,6,4,16,7,956.623,8.52
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(Br)cc2C1=O)c1ccc(Cl)cc1,ippidb,5.7174,4,3,4,4,534.193,6.01
CN[C@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](CCN)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.3261,3,5,11,5,581.761,6.45
OC(=O)[C@@H](N1[C@@H](c2ccc(cc2)C(F)(F)F)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1,ippidb,5.2715,4,3,4,4,580.3,5.66
Clc1ccc(cc1)-c1ccccc1CN1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(c1)N(=O)=O,ippidb,7.8238,5,5,16,8,883.541,7.18
CC[C@H](N)C(=O)N[C@H]1[C@@H](CCO)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,2.2663,4,5,9,4,506.647,6.55
CC[C@H](NC)C(=O)N[C@H]1[C@@H](CNC(=O)c2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.5746,4,5,11,5,609.771,6.92
CN1c2ncnn2[C@H](C2=C1c1cc(ccc1O[C@@H]2c1ccc(Br)cc1)C#N)c1ccc(Br)cc1,ippidb,6.25898,3,0,2,6,575.264,5.51
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN(C)Cc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,4.0159,3,5,11,5,595.788,6.5
CO[C@@]1(Cc2ccccc2Br)CC[C@@H](CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F,ippidb,7.7865,7,4,16,6,925.96,6.51
Cc1cccc2c(CCN3CC4(CCCCC4)Oc4cc(Nc5ccnc6[C@H](O)CCc56)ccc34)c[nH]c12,ippidb,6.73892,3,3,5,7,508.666,7.52
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1ncnc2cc(ccc12)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.8912,6,4,16,7,924.537,8.22
Cc1ccc(cc1C)-c1nc(C(N)=O)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,ippidb,6.53726,2,1,4,4,450.369,6.02
C[C@H](N1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C)CC2)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F)c1cc(F)ccc1-c1ccc(Cl)cc1,ippidb,8.8244,7,6,16,8,1015.666,7.1
COc1cccc(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)c3ccc(cc3)C#N)c1,timbal,3.54908,8,5,13,3,608.588,4.50863830616573
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c2ccc(cc2)C#N)C(=O)Nc3cc(cc(c3)c4ccc(cc4)C(=O)N)C(=O)NCc5ccccc5,timbal,5.47048,6,6,15,5,750.856,3.72124639904717
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c2ccc(cc2)C#N)C(=O)NCc3ccncc3,timbal,2.61318,8,5,13,3,593.577,3.9100948885606
Clc1nnc(NCCCn2ccnc2)c3cc4ccccc4cc13,timbal,4.1351,3,1,5,4,337.814,3.88840147511961
COc1cccc(c1)c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,5.79458,1,1,6,4,401.897,5.69897000433602
Fc1ccc(c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N)c5ccccc15,timbal,7.07828,1,1,5,5,439.921,5.39794000867204
Cc1ccc(C)c(c1)c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,6.40282,0,1,5,4,399.925,5.22184874961636
O[C@@H]1CC[C@@H](C1)OC2(N(Cc3ccc(cc3)C#N)C(=O)c4ccccc24)c5ccc(Cl)cc5,timbal,4.99878,3,2,5,5,458.945,5.63827216398241
OC1(N(Cc2ccc(cc2)C#N)C(=O)c3ccccc13)c4ccc(Cl)cc4,timbal,4.06108,2,2,3,4,374.827,5.22184874961636
O[C@H]1CC[C@H](OC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)C=C1,timbal,5.2014,3,2,6,5,490.943,6.50863830616573
CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c4ccc(Cl)cc4)cc1,timbal,4.392,3,2,4,4,391.854,4.05551732784983
OC(=O)CC(CCC1CCN(CC1)C(=O)Cc2ccc3CCCNc3n2)c4ccc5OCOc5c4,timbal,3.9882,6,3,8,5,479.577,7.1249387366083
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4ccc[n+]([O-])c4)C(=O)O)cc2,timbal,3.6195,4,2,8,4,460.53,6.74472749489669
N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)O,timbal,-4.0578,7,9,14,0,449.49,6
OC(=O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3CCCNc3n2)C1=O)c4ccc5OC(F)(F)Oc5c4,timbal,2.8745,7,4,9,5,530.528,8.23657200643706
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@H](CC3CCCCC3)NC2=O)C(=O)O,timbal,1.1664,6,6,7,3,538.692,4.74472749489669
COc1cc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)nc(n1)S(=O)(=O)C,timbal,2.9506,9,3,9,3,540.385,6
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OCc3c(F)cccc3F)cc2)C(=O)O,timbal,2.5771,7,3,8,3,464.49,7.22184874961636
CCOC(=O)C[C@H](NC(=O)CN(CCCOC)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3ccc(OC)cc3,timbal,4.86592,7,4,16,3,618.731,4.1249387366083
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4ccccn4)C(=O)O,timbal,4.4107,6,2,8,4,562.475,7.012780770092
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(CCCc4ccccc4)C2)C(=O)O,timbal,3.05896,7,5,16,4,637.803,6.17392519729917
CCC1(CC)CCNC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)O)NC(=O)[C@@H](N)Cc2ccc(O)cc2,timbal,1.0239,6,6,7,2,526.681,8.4089353929735
OC(=O)[C@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C1)C(=O)OCc3ccccc3)NC(=O)c4ccccc4,timbal,2.2892,8,5,13,4,575.622,6.80966830182971
CCn1cc(C(=O)Nc2ccc(CC(=O)N3C[C@@H](F)C[C@H]3CO[C@@H]4CC[C@H](CC4)C(=O)O)cc2Cl)c5ccccc15,timbal,5.7084,6,3,9,5,584.088,6.6903698325741
COc1ccnc(NC[C@@H]2C[C@H](CN2C(=O)CC(C)(C)C)OCC(=O)NC[C@H](NC(=O)C3(C)CCCCC3)C(=O)O)c1,timbal,2.5804,8,5,13,3,589.734,5.36653154442041
COc1cccc(OC)c1c2ccc(CC(NC(=O)C3(CCCC3)c4ccccc4)C(=O)O)cc2,timbal,4.9947,5,2,9,4,473.569,6.95860731484177
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N3CCC(CC3)C(=O)O,timbal,4.03562,5,5,9,3,508.619,5.32790214206428
CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2c3c(F)cccc3F)C(=O)O)cc1,timbal,3.59,8,3,7,3,442.422,7.56863623584101
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N3CCC(=O)N(CC(=O)Nc4ccncc4)[C@@H](CC(C)C)C3=O,timbal,3.0062,5,4,9,4,529.641,5.43179827593301
COC1=C(C(=O)N(Cc2ccccc2)N=C1)c3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3,timbal,4.6997,6,2,9,4,552.414,7
CC(C)C[C@H](NC(=O)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)O,timbal,0.6505,8,6,13,1,479.53,6.36653154442041
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)OCc3ccccc3)C(=O)O)cc2,timbal,2.378,7,2,8,3,437.452,6.24412514432751
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)c4ccc(Cl)cc4)C(=O)O)cc2,timbal,4.842,6,2,9,4,509.986,8.32330639037513
C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CSSC[C@H](NC1=O)C(=O)O)NC(=O)[C@@H](N)Cc3ccc(O)cc3,timbal,-0.7931,7,7,5,3,553.663,6.63827216398241
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@@H](NC2=O)C3CCCCC3)C(=O)O,timbal,0.7763,6,6,6,3,524.665,3.93930215964639
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)NS(=O)(=O)C)cc2,timbal,2.1796,7,2,8,3,553.424,6
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N3CCC(=O)N([C@@H](CC(C)C)C3=O)c4ccc5ncccc5c4,timbal,4.7253,4,2,7,5,522.649,6.88605664769316
C[n+]1ccc(C(=O)Nc2ccc(C[C@H](NC(=O)[C@]3(C)CCCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4)C(=O)O)cc2)c(Cl)c1,timbal,4.0789,6,3,9,4,654.98,9.79588001734408
OC(=O)[C@H](CNC(=O)C1=NOC(CCCCNc2ncc[nH]2)C1)NS(=O)(=O)c3cccc4ccccc34,timbal,1.8379,7,6,13,4,528.591,7.29242982390206
Cc1ccc(cc1)C(CC(=O)O)Cc2csc(CCCc3ccc4CCCNc4n3)n2,timbal,5.18092,4,2,9,4,435.593,7.95624487303132
OC(=O)[C@H](Cc1ccc(cc1)N2C(=O)CC3(CCCC3)CC2=O)NC(=O)[C@@H]4CCC(=O)N4Cc5ccccc5,timbal,3.2035,6,3,8,5,531.609,7.24412514432751
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)c3c(OC4CC4)cccc3OC5CC5)C(=O)O,timbal,4.117,6,2,10,5,465.546,8.61978875828839
COc1cccc(OC)c1c2ccc(CC(Nc3cc(Cl)cc(Cl)c3)C(=O)O)cc2,timbal,5.7854,4,2,8,3,446.33,5.18775530319963
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,timbal,2.75652,7,6,12,2,512.563,7.16749108729376
COc1ccnc(Cl)c1C(=O)Nc2ccc(C[C@H](NC(=O)[C@]3(C)CCCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4)C(=O)O)cc2,timbal,4.658,8,3,10,4,669.971,10.0969100130081
CCCOc1nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)nc(OCCC)n1,timbal,4.5111,9,3,13,3,549.415,7.30102999566398
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)N(C(C)C)c3ccccc3)C(=O)O)cc2,timbal,3.0762,6,2,8,3,464.522,7.03621217265444
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)Cc3ccccc3)c4cccc(OCC(=O)O)c4)cc1OC,timbal,5.0081,8,2,13,4,575.658,5.8153085691824
Cc1onc(NS(=O)(=O)c2ccc(NC(=S)Nc3cccc(F)c3)cc2)c1,timbal,3.73182,4,3,5,3,406.464,6.42021640338319
Cc1onc(NS(=O)(=O)c2ccc(NC(=S)Nc3cccc(Cl)c3)cc2)c1,timbal,4.24612,3,3,5,3,422.919,6.48148606012211
CCCCc1c(c(CO)nn1c2ccccc2)c3ccc(cc3C(=O)N4Cc5ccccc5C[C@H]4CN)C(=O)NS(=O)(=O)c6ccc7ccccc7c6,timbal,6.1719,6,4,11,7,727.887,7.61978875828839
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3Cc4ccccc4C[C@H]3CO)C(=O)NS(=O)(=O)c5ccc6cccc(Cl)c6c5,timbal,7.0349,7,3,13,6,740.326,6.79588001734408
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6ccc(cc6)c7cccc(c7)C(=O)O)\C3=O,timbal,5.6925,4,1,5,7,570.67,4.57348873863543
OC(=O)COc1cccc(\C=C\2/SC3=NC4=C(CCc5ccccc45)C(N3C2=O)c6occc6)c1,timbal,3.3751,4,1,5,6,484.533,4.3936186348894
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6ccc(\C=C\C(=O)O)cc6)\C3=O,timbal,4.4251,4,1,5,6,520.61,4.89619627904404
CN(C)CC[C@H](CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(CC4)c5cccc(c5)c6c(C(=O)NCCCN7CCN(C)CC7)c(C)n(C)c6c8ccc(Cl)cc8,timbal,8.56622,4,6,21,8,1075.803,8.30102999566398
OC(=O)COc1cccc(\C=C\2/SC3=NC4=C(CCc5ccccc45)C(N3C2=O)c6cccc(F)c6)c1,timbal,3.9212,5,1,5,6,512.562,5.26760624017703
CCOC(=O)c1nn(c(C)c1c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccccc6c5)c7ccccc7,timbal,6.49482,7,2,8,7,698.801,6.19382002601611
CC(O)CN1C(C(=C(O)C1=O)C(=O)c2cccc(C)c2)c3ccc(cc3)C(C)C,timbal,4.07752,4,3,6,3,393.483,4.10237290870956
COc1cccc2CN(CCCOc3cc4N=C(N)C5(CCCC5)c4cc3OC)Cc12,ippidb,4.3026,3,2,7,5,421.541,5.1771783547
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1cc(Cl)cnc21)C(O)=O,ippidb,5.6233,7,4,6,5,615.489,7.3372421683
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ncccc1C,ippidb,7.38632,4,2,7,4,525.476,8.3010299957
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccc(C)cn1,ippidb,7.38632,4,2,7,4,525.476,8.3010299957
C[C@]1(CC(O)=O)C[C@@H]([C@H](N(C(C2CC2)c2ccccn2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,ippidb,7.0779,4,2,7,5,523.46,8.6989700043
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccccc2C(C)(C)C)c1=O,ippidb,5.5838,3,2,2,5,465.479,6.05
Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1cc(Cl)ccc1CC(=O)NCc1ccncc1,ippidb,6.919,6,2,8,6,620.516,6.59
OC(=O)[C@H]1CCCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.9908,5,1,5,5,516.541,7.12
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)OCc1ccc(cc1)C#N,ippidb,3.99138,3,1,4,4,416.264,6.57
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1Cl,ippidb,5.5595,4,3,4,4,581.193,4.7
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(CC2=C(CCC(C)(C)C2)c2ccc(Cl)cc2)CC1,ippidb,8.8499,4,5,16,7,873.59,7.51
C[C@H](O)c1cc(NC(=O)c2ccc(cc2)-n2[nH]c3c4cnn(C)c4nc(-c4cccc(c4)C(F)(F)F)c3c2=O)ccc1Cl,ippidb,6.2453,5,4,5,6,606.992,6.26
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2cccc(c2)C(=O)N2CCc3ccccc3C2)c1=O,ippidb,5.4848,4,3,3,7,568.559,6.52
FC(F)(F)S(=O)(=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.1182,6,4,13,7,857.446,5.88
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1c(F)cccc1Br,ippidb,3.4952,4,3,5,3,405.223,6.37
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCN(CC1)C=O,ippidb,6.3204,2,1,6,4,485.575,6.78
OC(=O)[C@@H](N1[C@@H](c2ccc(OC(F)(F)F)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1,ippidb,5.1513,5,3,5,4,596.299,5.88
NCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,4.4198,1,4,7,4,357.461,6.52
NC(=O)C1CCN(CC1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.3915,4,1,5,5,515.557,6.85
CC[C@H](N)C(=O)N[C@H]1[C@@H](CNS(=O)(=O)c2ccc(C)cc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.17082,5,5,11,5,645.826,6.45
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC[C@@H](C1)C(O)=O,ippidb,6.2282,4,1,6,4,488.531,6.91
C(CCc1ccccc1)CNCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,7.0736,1,4,13,5,489.667,6.52
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)C(N)=O,ippidb,5.6289,3,1,6,4,487.547,6.85
N[C@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](CO)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,2.7089,4,5,9,5,554.691,6
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC(CCO)CC1,ippidb,7.0358,3,1,7,4,501.618,6.64
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1nnc2CCCN(CCn12)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.1301,6,5,16,7,945.6,7.62
CC#CCOc1ccccc1CN1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F,ippidb,6.5202,7,5,17,6,886.101,5.75
COc1cc(Nc2ccnc(CO)c2)ccc1NCCc1c[nH]c2ccccc12,ippidb,4.462,3,4,8,4,388.471,6.6
CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCN(CC(=O)N2CCOCC2)CC1)c1ccc(Cl)cc1)C(C)(C)C,ippidb,7.179,4,4,7,6,734.769,7.72
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(Cl)c(c2)C(=O)Nc2cccc(CO)c2)c1=O,ippidb,5.6843,5,4,5,6,592.965,7
Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1c(CC(=O)Nc2cccc(F)c2)ccc(Cl)c1F,ippidb,8.1245,7,2,7,6,641.481,8.05
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCC(CC1)=Cc1ccccc1,ippidb,7.4797,6,4,14,6,815.022,5.93
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCC(CC1)NC(=O)c1ccccc1Br,ippidb,6.3993,4,4,15,5,809.809,5.3
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CC[C@@H](O)C1,ippidb,6.008,3,1,5,4,459.537,6.8
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCCCC1,ippidb,8.0323,1,0,5,4,456.577,6
Nc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)c(Cl)c1,ippidb,2.8292,3,4,5,3,357.797,5.7
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CN(CCc4ccccc4)CC[C@@H]23,timbal,2.8249,2,4,8,4,454.659,6.55284196865778
CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]3CN(CC[C@H]4CC[C@H](N4C3=O)C(=O)NC(c5ccccc5)c6ccccc6)C(=O)CC(C)C,timbal,4.327,4,6,11,6,676.862,3.65560772631489
COc1ccc2\C(=C/c3cc(OC)c(OC)c(OC)c3)\C(=O)Nc2c1,timbal,3.2137,5,1,5,3,341.363,5.34678748622466
CC(C)c1cccc(C(C)C)c1N2C(=O)c3cccc(F)c3C2=O,timbal,4.8731,3,0,3,3,325.383,4.76955107862173
COc1ccc(cc1O)[C@@H]2OCO[C@H]2c3cc(OC)c(OC)c(OC)c3,timbal,3.2133,7,1,6,3,362.378,5.39794000867204
COc1ccc2\C(=C/c3ccc(O)cc3)\C(=O)Nc2c1,timbal,2.8935,3,2,2,3,267.284,4.74472749489669
COc1ccc2\C(=C/c3cccc(O)c3)\C(=O)Nc2c1,timbal,2.8935,3,2,2,3,267.284,5.04095860767891
CC(C)c1cccc(C(C)C)c1N2C(=O)c3c(F)ccc(F)c3C2=O,timbal,5.0122,4,0,3,3,343.373,5.10790539730952
CC(C)c1cccc(C(C)C)c1N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O,timbal,5.2904,6,0,3,3,379.353,4.79588001734408
COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,timbal,2.4092,8,1,4,5,414.41,5.80687540164554
COC1=C(OC)C(=CC(C1)\C=C/c2ccc(OC)c(O)c2)OC,timbal,3.4686,5,1,6,2,318.369,5.39794000867204
COc1ccc(cc1O)C2=C(C(=O)NC2=O)c3cc(OC)c(OC)c(OC)c3,timbal,1.9938,7,2,6,3,385.372,5.11918640771921
COc1ccc(C=C2c3ccccc3C(=O)c4ccccc24)c(OC)c1O,timbal,4.5427,4,1,3,4,358.393,6.65757731917779
CC(C)c1cccc(C(C)C)c1N2C(=O)c3ccc(O)cc3C2=O,timbal,4.4396,3,1,3,3,323.392,5.16115090926274
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,timbal,2.8716,6,1,5,3,399.443,5.89962945488244
COc1ccc(C=C2c3ccccc3C(=O)c4ccccc24)cc1O,timbal,4.5341,3,1,2,4,328.367,6.43179827593301
Cc1cc(\C=C\c2cccc(c2)C(=O)O)cc(C)c1O,timbal,3.87764,3,2,3,2,268.312,5.51286162452281
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,timbal,4.1472,2,2,3,2,281.233,5.53760200210104
Cc1cc(\C=C\c2cccc(c2)C(=O)Oc3ccccc3[N+](=O)[O-])cc(C)c1O,timbal,5.30684,3,1,5,3,389.407,5.6458915608526
Cc1cc(\C=C\c2cccc(c2)C(=O)Oc3ccc(F)cc3)cc(C)c1O,timbal,5.53774,4,1,4,3,362.4,5.70774392864352
Cc1cc(\C=C\c2cccc(c2)C(=O)Sc3ccccc3)cc(C)c1O,timbal,6.11194,2,1,4,3,360.478,5.69897000433602
Oc1c(Br)cc(\C=C\c2cccc(c2)C(=O)Sc3ccccc3)cc1Br,timbal,7.0201,2,1,4,3,490.216,5.69897000433602
Cc1cc(\C=C\c2ccccc2)cc(C)c1O,timbal,4.17944,1,1,2,2,224.303,5.51144928349956
CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,timbal,4.354,3,2,2,8,466.541,7.45593195564972
Cc1ccc(cc1)S(=O)(=O)OCC(=O)N(Cc2ccc(cc2)C3CCCCC3)c4ccc(C(=O)O)c(O)c4,timbal,5.38522,7,2,9,4,537.634,4.36653154442041
COc1cccc(NC(=O)c2nc(oc2Cc3ccc(OP(=O)(O)O)cc3)c4ccccc4)c1,timbal,4.6648,7,3,8,4,480.413,4.04575749056068
CN(CC(=O)N(Cc1ccc(cc1)C2CCCCC2)c3ccc(C(=O)O)c(O)c3)S(=O)(=O)c4ccc(C)cc4,timbal,5.30042,6,2,9,4,550.677,4.45593195564972
CCCCCCNC(=O)c1nc(oc1Cc2ccc(OP(=O)(O)O)cc2)c3cccc4ccccc34,timbal,5.8672,6,3,11,4,508.511,4.23657200643706
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N,timbal,-2.8117,14,11,24,1,814.787,5.09691001300806
CN(CC(=O)N(Cc1ccc(cc1)c2ccc(cc2)c3ccc(cc3)C(=O)N)c4ccc(C(=O)O)c(O)c4)S(=O)(=O)c5ccc(C)cc5,timbal,5.68562,7,3,11,5,663.752,4.36653154442041
COc1cccc(NC(=O)c2nc(sc2Cc3ccc(OP(=O)(O)O)cc3)c4ccccc4)c1,timbal,5.1333,7,3,8,4,496.481,4.55284196865778
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c2ccc(cc2)C#N)C(=O)NC3CCCCC3,timbal,3.35068,7,5,12,3,584.61,4.23657200643706
